Gene name	Gene stable ID	Gene type
pcdh19	ENSDARG00000034344	protein_coding
uspl1	ENSDARG00000034825	protein_coding
jarid2a	ENSDARG00000060925	protein_coding
AL929237.3	ENSDARG00000096676	processed_transcript
nab1a	ENSDARG00000042940	protein_coding
nipa1	ENSDARG00000055917	protein_coding
kcna1a	ENSDARG00000062942	protein_coding
AL954695.2	ENSDARG00000079925	lincRNA
mid1ip1a	ENSDARG00000041051	protein_coding
tnfrsf18	ENSDARG00000076800	protein_coding
cacna1ba	ENSDARG00000021735	protein_coding
axdnd1	ENSDARG00000062355	protein_coding
BX323544.2	ENSDARG00000098896	sense_intronic
AL929237.2	ENSDARG00000095450	lincRNA
eogt	ENSDARG00000022853	protein_coding
lgals9l5	ENSDARG00000087311	protein_coding
cnot4a	ENSDARG00000007045	protein_coding
tdp1	ENSDARG00000073866	protein_coding
C8H5orf51	ENSDARG00000054777	protein_coding
tmem167a	ENSDARG00000035914	protein_coding
AL929237.1	ENSDARG00000094104	lincRNA
kctd17	ENSDARG00000056050	protein_coding
tcf12	ENSDARG00000004714	protein_coding
CT009570.1	ENSDARG00000104490	processed_transcript
cnot7	ENSDARG00000032116	protein_coding
si:ch211-137i24.12	ENSDARG00000094537	protein_coding
zgc:91850	ENSDARG00000110231	protein_coding
fbxw2	ENSDARG00000009745	protein_coding
sobpa	ENSDARG00000054253	protein_coding
AL928870.1	ENSDARG00000097413	lincRNA
med27	ENSDARG00000009681	protein_coding
helz2	ENSDARG00000016527	protein_coding
plod3	ENSDARG00000076317	protein_coding
BX470247.1	ENSDARG00000094667	processed_transcript
zdhhc18a	ENSDARG00000069807	protein_coding
FP101861.1	ENSDARG00000097189	lincRNA
hid1b	ENSDARG00000100583	protein_coding
ino80e	ENSDARG00000022939	protein_coding
si:dkey-122a22.2	ENSDARG00000095821	protein_coding
si:ch211-132b12.4	ENSDARG00000092930	protein_coding
creg2	ENSDARG00000000666	protein_coding
trmt44	ENSDARG00000033957	protein_coding
cnksr1	ENSDARG00000032932	protein_coding
zgc:136858	ENSDARG00000070830	protein_coding
zgc:194578	ENSDARG00000079847	protein_coding
rad9b	ENSDARG00000075632	protein_coding
adarb1b	ENSDARG00000003544	protein_coding
si:dkey-96n2.1	ENSDARG00000092172	protein_coding
si:dkey-238n5.3	ENSDARG00000101252	protein_coding
setmar	ENSDARG00000074836	protein_coding
lcp2a	ENSDARG00000055955	protein_coding
tmem237b	ENSDARG00000074248	protein_coding
pigrl3.5	ENSDARG00000099938	protein_coding
paplna	ENSDARG00000027867	protein_coding
abhd17b	ENSDARG00000035571	protein_coding
CU019663.1	ENSDARG00000100616	antisense
BX548015.1	ENSDARG00000092278	lincRNA
slc66a3	ENSDARG00000054251	protein_coding
stk38b	ENSDARG00000018516	protein_coding
nup85	ENSDARG00000098679	protein_coding
si:dkeyp-75b4.9	ENSDARG00000015678	protein_coding
mhc1lda	ENSDARG00000023203	protein_coding
si:ch211-237a4.2	ENSDARG00000098585	protein_coding
cyth4b	ENSDARG00000103984	protein_coding
znf1102	ENSDARG00000103405	protein_coding
si:ch1073-174d20.1	ENSDARG00000090108	protein_coding
gcat	ENSDARG00000005643	protein_coding
vsx2	ENSDARG00000005574	protein_coding
hmgn2	ENSDARG00000099572	protein_coding
si:dkeyp-86c4.1	ENSDARG00000098179	protein_coding
rab6bb	ENSDARG00000031343	protein_coding
nav3	ENSDARG00000005476	protein_coding
si:dkey-239b22.1	ENSDARG00000031588	protein_coding
gra	ENSDARG00000078754	protein_coding
si:ch211-262i1.5	ENSDARG00000070059	protein_coding
nitr6b	ENSDARG00000109301	protein_coding
BX510657.1	ENSDARG00000093899	lincRNA
pgam5	ENSDARG00000035608	protein_coding
arhgef7a	ENSDARG00000006299	protein_coding
necap1	ENSDARG00000020798	protein_coding
tshz3a	ENSDARG00000087394	protein_coding
si:dkey-106c17.2	ENSDARG00000098530	protein_coding
coch	ENSDARG00000024032	protein_coding
med13b	ENSDARG00000003910	protein_coding
shank3a	ENSDARG00000063332	protein_coding
BX005364.1	ENSDARG00000092439	processed_transcript
si:ch211-215e19.3	ENSDARG00000098216	protein_coding
si:dkey-41c6.3	ENSDARG00000104476	protein_coding
epn2	ENSDARG00000008377	protein_coding
sptlc3	ENSDARG00000030743	protein_coding
krt1-c5	ENSDARG00000026979	protein_coding
chrna2b	ENSDARG00000057025	protein_coding
or124-3	ENSDARG00000093603	transcribed_unprocessed_pseudogene
lrrfip1b	ENSDARG00000095170	protein_coding
rab11fip3	ENSDARG00000016490	protein_coding
pim2	ENSDARG00000059001	protein_coding
AL928901.1	ENSDARG00000100960	lincRNA
timm10b	ENSDARG00000043898	protein_coding
CU570782.2	ENSDARG00000103668	lincRNA
polr1e	ENSDARG00000006434	protein_coding
si:ch211-215e19.8	ENSDARG00000098106	protein_coding
rsph4a	ENSDARG00000067606	protein_coding
smpdl3b	ENSDARG00000010130	protein_coding
bicra	ENSDARG00000061159	protein_coding
bbc3	ENSDARG00000069282	protein_coding
lrit3b	ENSDARG00000057054	protein_coding
CU570782.1	ENSDARG00000098462	lincRNA
ccs	ENSDARG00000092003	protein_coding
mc1r	ENSDARG00000020237	protein_coding
lgals3a	ENSDARG00000077850	protein_coding
nudt13	ENSDARG00000057417	protein_coding
rpl10	ENSDARG00000025581	protein_coding
muc13a	ENSDARG00000069559	protein_coding
b4galnt3a	ENSDARG00000078749	protein_coding
ndst1a	ENSDARG00000062397	protein_coding
tbc1d14	ENSDARG00000003520	protein_coding
gng3	ENSDARG00000009553	protein_coding
pygo2	ENSDARG00000036772	protein_coding
znf407	ENSDARG00000087536	protein_coding
ehd2b	ENSDARG00000040362	protein_coding
sim1b	ENSDARG00000013789	protein_coding
rab44	ENSDARG00000028389	protein_coding
CR812471.1	ENSDARG00000101065	processed_transcript
MDFI	ENSDARG00000089564	protein_coding
kif26aa	ENSDARG00000042368	protein_coding
otogl	ENSDARG00000088750	protein_coding
mhc1lla	ENSDARG00000096977	protein_coding
si:dkey-242e21.3	ENSDARG00000075723	protein_coding
tes	ENSDARG00000051857	protein_coding
rspry1	ENSDARG00000062558	protein_coding
unc5db	ENSDARG00000061541	protein_coding
bend5	ENSDARG00000075624	protein_coding
rbm14b	ENSDARG00000103834	protein_coding
cyb5r3	ENSDARG00000005891	protein_coding
dacha	ENSDARG00000010132	protein_coding
crb1	ENSDARG00000100506	protein_coding
CR786571.3	ENSDARG00000097023	lincRNA
st6galnac1.1	ENSDARG00000043814	protein_coding
sec24c	ENSDARG00000103516	protein_coding
si:dkey-234l24.8	ENSDARG00000093588	protein_coding
panx3	ENSDARG00000004627	protein_coding
entpd8	ENSDARG00000005565	protein_coding
pimr95	ENSDARG00000112788	protein_coding
grin2ab	ENSDARG00000070543	protein_coding
pfkfb4b	ENSDARG00000029075	protein_coding
dennd4b	ENSDARG00000102914	protein_coding
muc2.2	ENSDARG00000078994	protein_coding
nhsl1a	ENSDARG00000054537	protein_coding
CR786571.1	ENSDARG00000062808	unprocessed_pseudogene
ttll6	ENSDARG00000054023	protein_coding
dpp9	ENSDARG00000052606	protein_coding
camk2n1a	ENSDARG00000025855	protein_coding
josd2	ENSDARG00000057626	protein_coding
apoa1a	ENSDARG00000012076	protein_coding
si:dkey-22l1.1	ENSDARG00000096743	protein_coding
mpx	ENSDARG00000019521	protein_coding
rab3ab	ENSDARG00000043835	protein_coding
rxfp1	ENSDARG00000090071	protein_coding
ano5a	ENSDARG00000015731	protein_coding
CR786571.4	ENSDARG00000097419	lincRNA
CR450749.3	ENSDARG00000102227	lincRNA
tradv10.0.3	ENSDARG00000113032	TR_V_gene
znf1164	ENSDARG00000102053	protein_coding
man2b2	ENSDARG00000079463	protein_coding
def8	ENSDARG00000068208	protein_coding
si:ch211-276i12.4	ENSDARG00000100956	protein_coding
ush1gb	ENSDARG00000076079	protein_coding
si:ch211-121j5.4	ENSDARG00000097160	protein_coding
lhx8b	ENSDARG00000042145	protein_coding
tradv10.0.4	ENSDARG00000105150	TR_V_gene
CR388178.2	ENSDARG00000103160	processed_transcript
AL732488.2	ENSDARG00000096717	lincRNA
lrrc57	ENSDARG00000043938	protein_coding
asphd2	ENSDARG00000059629	protein_coding
socs5b	ENSDARG00000062745	protein_coding
or124-2	ENSDARG00000094326	protein_coding
nhsb	ENSDARG00000079977	protein_coding
CU915534.2	ENSDARG00000105830	unprocessed_pseudogene
BX004962.1	ENSDARG00000094051	processed_transcript
fbxo5	ENSDARG00000039020	protein_coding
or124-4	ENSDARG00000096264	protein_coding
nsdhl	ENSDARG00000099315	protein_coding
si:ch73-361p23.3	ENSDARG00000087225	protein_coding
lsm8	ENSDARG00000091656	protein_coding
rab4a	ENSDARG00000019144	protein_coding
dhrs11b	ENSDARG00000031299	protein_coding
BX004962.2	ENSDARG00000095141	processed_transcript
angptl1a	ENSDARG00000012071	protein_coding
zgc:153219	ENSDARG00000054054	protein_coding
zgc:158427	ENSDARG00000068372	protein_coding
mboat7	ENSDARG00000033436	protein_coding
rassf11	ENSDARG00000090577	protein_coding
slc12a8	ENSDARG00000074384	protein_coding
rad1	ENSDARG00000040559	protein_coding
si:dkey-222h21.2	ENSDARG00000094297	protein_coding
rorc	ENSDARG00000087195	protein_coding
si:ch211-161h7.8	ENSDARG00000089919	protein_coding
stac3	ENSDARG00000098883	protein_coding
arglu1a	ENSDARG00000019223	protein_coding
mcfd2	ENSDARG00000039757	protein_coding
arfgef3	ENSDARG00000077656	protein_coding
si:ch211-188p14.3	ENSDARG00000099538	protein_coding
scrt1b	ENSDARG00000040214	protein_coding
sema5a	ENSDARG00000058821	protein_coding
tradv11.0.3	ENSDARG00000114907	TR_V_gene
si:dkey-7c18.24	ENSDARG00000041433	protein_coding
tnmd	ENSDARG00000052615	protein_coding
AL590150.2	ENSDARG00000092341	lincRNA
si:dkey-52p2.5	ENSDARG00000096940	protein_coding
ralgps2	ENSDARG00000026519	protein_coding
tmem131l	ENSDARG00000079434	protein_coding
pimr135	ENSDARG00000030025	protein_coding
ccnt1	ENSDARG00000017525	protein_coding
si:dkeyp-104b3.21	ENSDARG00000103964	protein_coding
lgi2b	ENSDARG00000069701	protein_coding
AL954695.1	ENSDARG00000053731	lincRNA
CT033803.1	ENSDARG00000111422	protein_coding
prop1	ENSDARG00000039756	protein_coding
BX511034.3	ENSDARG00000093642	processed_transcript
CR354581.1	ENSDARG00000105764	lincRNA
trim16	ENSDARG00000010673	protein_coding
adgrb1a	ENSDARG00000075133	protein_coding
ppp1r37	ENSDARG00000078458	protein_coding
CR933559.1	ENSDARG00000087939	antisense
ankrd10a	ENSDARG00000037100	protein_coding
stard13b	ENSDARG00000098954	protein_coding
erbb4a	ENSDARG00000063207	protein_coding
si:dkey-81n2.1	ENSDARG00000041389	protein_coding
mfsd6a	ENSDARG00000032318	protein_coding
pde4bb	ENSDARG00000074233	protein_coding
gna14a	ENSDARG00000025013	protein_coding
sox21a	ENSDARG00000031664	protein_coding
nphs2	ENSDARG00000042850	protein_coding
si:ch211-225b7.5	ENSDARG00000097453	protein_coding
itln2	ENSDARG00000093796	protein_coding
tradv13.0	ENSDARG00000100017	TR_V_gene
taar12j	ENSDARG00000088462	protein_coding
brk1	ENSDARG00000041974	protein_coding
zgc:174353	ENSDARG00000077475	protein_coding
si:dkey-98f17.5	ENSDARG00000068863	protein_coding
tmem184bb	ENSDARG00000091956	protein_coding
si:ch211-242e8.1	ENSDARG00000069038	protein_coding
znf1100	ENSDARG00000098958	protein_coding
CU682811.2	ENSDARG00000092691	processed_transcript
amt	ENSDARG00000010862	protein_coding
sv2ba	ENSDARG00000057427	protein_coding
git2b	ENSDARG00000042791	protein_coding
sp7	ENSDARG00000019516	protein_coding
ckap5	ENSDARG00000102674	protein_coding
nudt19	ENSDARG00000077537	protein_coding
cldni	ENSDARG00000054616	protein_coding
CT027756.3	ENSDARG00000094138	processed_transcript
zrsr2	ENSDARG00000058448	protein_coding
hmga2	ENSDARG00000069912	protein_coding
tradv10.0.5	ENSDARG00000103009	TR_V_gene
si:ch211-194p6.7	ENSDARG00000105598	protein_coding
taar12h	ENSDARG00000094237	protein_coding
coro1a	ENSDARG00000054610	protein_coding
si:ch211-173m16.2	ENSDARG00000093284	protein_coding
tradv14.0	ENSDARG00000099454	TR_V_gene
BX088540.1	ENSDARG00000097843	antisense
iqsec1b	ENSDARG00000016551	protein_coding
itih2	ENSDARG00000045516	protein_coding
tfeb	ENSDARG00000010794	protein_coding
dnajc14	ENSDARG00000105398	protein_coding
gpx1a	ENSDARG00000018146	protein_coding
taar12e	ENSDARG00000117118	protein_coding
mtmr1a	ENSDARG00000056690	protein_coding
slc6a4a	ENSDARG00000061165	protein_coding
pdik1l	ENSDARG00000056509	protein_coding
tmed8	ENSDARG00000052390	protein_coding
ccdc149b	ENSDARG00000020857	protein_coding
strc1	ENSDARG00000079336	protein_coding
BX119902.3	ENSDARG00000097282	antisense
CT583708.1	ENSDARG00000092066	sense_intronic
taar12g	ENSDARG00000087419	protein_coding
tent5ba	ENSDARG00000039943	protein_coding
arhgef12b	ENSDARG00000100913	protein_coding
kif3cb	ENSDARG00000079500	protein_coding
tagln	ENSDARG00000045408	protein_coding
cltcb	ENSDARG00000090716	protein_coding
zdhhc23a	ENSDARG00000029039	protein_coding
CR848025.3	ENSDARG00000102703	processed_transcript
egfra	ENSDARG00000013847	protein_coding
rbpms2a	ENSDARG00000045930	protein_coding
si:ch211-81a5.8	ENSDARG00000070972	protein_coding
ppp1r9ala	ENSDARG00000063580	protein_coding
otc	ENSDARG00000062147	protein_coding
daam2	ENSDARG00000028393	protein_coding
ext2	ENSDARG00000056648	protein_coding
si:ch73-236c18.6	ENSDARG00000104415	protein_coding
BX247899.1	ENSDARG00000096265	antisense
si:ch211-209f22.3	ENSDARG00000088658	protein_coding
si:ch211-229b6.1	ENSDARG00000093422	protein_coding
ttc19	ENSDARG00000074435	protein_coding
si:ch73-236c18.2	ENSDARG00000103829	protein_coding
vegfab	ENSDARG00000034700	protein_coding
lgals9l4	ENSDARG00000069058	protein_coding
skila	ENSDARG00000023933	protein_coding
CR450749.2	ENSDARG00000100688	processed_transcript
pafah1b1a	ENSDARG00000032013	protein_coding
tradv15.0	ENSDARG00000099259	TR_V_gene
ap1s2	ENSDARG00000058504	protein_coding
zgc:194906	ENSDARG00000095773	protein_coding
si:ch211-195b13.1	ENSDARG00000016623	protein_coding
ankra2	ENSDARG00000035399	protein_coding
znf326	ENSDARG00000098348	protein_coding
vip	ENSDARG00000078247	protein_coding
mhc1lga	ENSDARG00000051713	protein_coding
tcta	ENSDARG00000044194	protein_coding
pcdh10a	ENSDARG00000099729	protein_coding
cemip2	ENSDARG00000061600	protein_coding
ncs1a	ENSDARG00000055229	protein_coding
si:ch211-161f7.2	ENSDARG00000103205	protein_coding
eif3bb	ENSDARG00000074213	protein_coding
ftr29	ENSDARG00000075355	protein_coding
vrk3	ENSDARG00000036056	protein_coding
lgals9l1	ENSDARG00000025903	protein_coding
ttc3	ENSDARG00000086075	protein_coding
ube2g1b	ENSDARG00000069527	protein_coding
espnla	ENSDARG00000078211	protein_coding
si:dkey-81j8.6	ENSDARG00000088831	protein_coding
BX957292.1	ENSDARG00000092185	processed_transcript
plekhf2	ENSDARG00000021141	protein_coding
CU914631.1	ENSDARG00000098576	protein_coding
safb	ENSDARG00000020467	protein_coding
noxred1	ENSDARG00000027538	protein_coding
si:dkey-172m14.2	ENSDARG00000067664	protein_coding
igsf8	ENSDARG00000038467	protein_coding
sdf4	ENSDARG00000070682	protein_coding
nucb2b	ENSDARG00000036291	protein_coding
elf1	ENSDARG00000020759	protein_coding
chm	ENSDARG00000003845	protein_coding
btbd3b	ENSDARG00000087517	protein_coding
nccrp1	ENSDARG00000035326	protein_coding
foxi3a	ENSDARG00000055926	protein_coding
si:dkey-222h21.2	ENSDARG00000095719	protein_coding
meis3	ENSDARG00000002795	protein_coding
fbxl16	ENSDARG00000060915	protein_coding
CR925798.1	ENSDARG00000095584	processed_transcript
si:dkey-111e8.1	ENSDARG00000094018	protein_coding
col9a2	ENSDARG00000024492	protein_coding
abcg8	ENSDARG00000063059	protein_coding
mier1b	ENSDARG00000001447	protein_coding
BX927260.1	ENSDARG00000088638	processed_transcript
cd99l2	ENSDARG00000056722	protein_coding
si:ch211-262h13.3	ENSDARG00000070898	protein_coding
e2f7	ENSDARG00000008986	protein_coding
si:ch73-236c18.7	ENSDARG00000098706	protein_coding
letm2	ENSDARG00000077515	protein_coding
crestin	ENSDARG00000105570	protein_coding
ipo4	ENSDARG00000041493	protein_coding
tmem176l.2	ENSDARG00000089399	protein_coding
si:rp71-1c10.10	ENSDARG00000086255	protein_coding
erich3	ENSDARG00000069262	protein_coding
dennd1a	ENSDARG00000014592	protein_coding
BX537358.1	ENSDARG00000093247	processed_transcript
si:ch211-154c21.1	ENSDARG00000100772	protein_coding
oclna	ENSDARG00000005108	protein_coding
si:rp71-1c10.11	ENSDARG00000096721	protein_coding
gsg1l	ENSDARG00000037390	protein_coding
paqr4a	ENSDARG00000076960	protein_coding
ldlra	ENSDARG00000029476	protein_coding
mgaa	ENSDARG00000078784	protein_coding
si:ch211-139a5.1	ENSDARG00000092018	protein_coding
emilin2b	ENSDARG00000102178	protein_coding
plxna4	ENSDARG00000019328	protein_coding
glra4b	ENSDARG00000058103	protein_coding
kif5ab	ENSDARG00000059818	protein_coding
znf646	ENSDARG00000061424	protein_coding
FQ790208.1	ENSDARG00000101048	lincRNA
ndufaf6	ENSDARG00000053652	protein_coding
AL954695.3	ENSDARG00000094127	lincRNA
si:ch73-59p9.2	ENSDARG00000091254	protein_coding
si:ch211-261d9.1	ENSDARG00000104932	protein_coding
mmp2	ENSDARG00000017676	protein_coding
phf20b	ENSDARG00000038737	protein_coding
si:dkey-98f17.3	ENSDARG00000076137	protein_coding
herc2	ENSDARG00000073841	protein_coding
ptges3b	ENSDARG00000089626	protein_coding
tradv16.0	ENSDARG00000101685	TR_V_gene
paqr5a	ENSDARG00000041145	protein_coding
eif3c	ENSDARG00000016443	protein_coding
cav2	ENSDARG00000052000	protein_coding
metap1d	ENSDARG00000019715	protein_coding
tradv17.0	ENSDARG00000102592	TR_V_gene
CR792438.1	ENSDARG00000096338	processed_transcript
tmem119b	ENSDARG00000068036	protein_coding
abcg5	ENSDARG00000063078	protein_coding
myl4	ENSDARG00000011519	protein_coding
mul1a	ENSDARG00000021398	protein_coding
si:ch211-195b15.8	ENSDARG00000094836	protein_coding
si:ch73-236c18.5	ENSDARG00000103330	protein_coding
nhp2	ENSDARG00000069422	protein_coding
gbp2	ENSDARG00000038669	protein_coding
si:dkeyp-104b3.18	ENSDARG00000101129	protein_coding
crygmx	ENSDARG00000053862	protein_coding
ube4b	ENSDARG00000037017	protein_coding
si:dkey-222h21.3	ENSDARG00000092941	protein_coding
psme4b	ENSDARG00000018742	protein_coding
fhl3b	ENSDARG00000104315	protein_coding
slc27a1b	ENSDARG00000038352	protein_coding
mtdha	ENSDARG00000014159	protein_coding
rpl36a	ENSDARG00000058105	protein_coding
znf668	ENSDARG00000025226	protein_coding
si:ch1073-469d17.2	ENSDARG00000101485	protein_coding
pfdn4	ENSDARG00000061228	protein_coding
kin	ENSDARG00000045515	protein_coding
si:ch211-227p7.1	ENSDARG00000101968	protein_coding
si:ch73-139e5.4	ENSDARG00000056045	protein_coding
si:dkey-222h21.1	ENSDARG00000092500	protein_coding
CR678435.1	ENSDARG00000102570	lincRNA
rab3da	ENSDARG00000018107	protein_coding
si:dkey-202l22.6	ENSDARG00000102364	protein_coding
si:ch211-202m22.1	ENSDARG00000094491	protein_coding
CR792438.2	ENSDARG00000096409	antisense
scn4ab	ENSDARG00000034588	protein_coding
CABZ01055168.1	ENSDARG00000099126	antisense
mroh1	ENSDARG00000016573	protein_coding
si:ch1073-15f19.2	ENSDARG00000095640	protein_coding
atr	ENSDARG00000079625	protein_coding
crygmxl2	ENSDARG00000074001	protein_coding
gga3b	ENSDARG00000098871	protein_coding
cd37	ENSDARG00000075515	protein_coding
lgals9l3	ENSDARG00000041060	protein_coding
zgc:112994	ENSDARG00000026296	protein_coding
tmem131	ENSDARG00000056259	protein_coding
si:ch211-218c6.8	ENSDARG00000092364	protein_coding
p4ha1a	ENSDARG00000033537	protein_coding
si:dkey-222h21.10	ENSDARG00000094246	protein_coding
hmbsa	ENSDARG00000008840	protein_coding
grk1b	ENSDARG00000104685	protein_coding
ldb1a	ENSDARG00000010137	protein_coding
glyctk	ENSDARG00000060120	protein_coding
u2af1	ENSDARG00000015325	protein_coding
rbm12b	ENSDARG00000079717	protein_coding
P4HTM	ENSDARG00000071233	protein_coding
pparaa	ENSDARG00000031777	protein_coding
si:ch73-236c18.3	ENSDARG00000075541	protein_coding
slc5a7a	ENSDARG00000074860	protein_coding
si:ch211-239f4.6	ENSDARG00000093347	protein_coding
pdk4	ENSDARG00000054848	protein_coding
st8sia5	ENSDARG00000036584	protein_coding
ntng2a	ENSDARG00000077367	protein_coding
BX677667.2	ENSDARG00000104029	processed_transcript
cnot6b	ENSDARG00000101072	protein_coding
tdrd5	ENSDARG00000071450	protein_coding
pimr99	ENSDARG00000114379	protein_coding
lrrc8db	ENSDARG00000103840	protein_coding
hcn3	ENSDARG00000027192	protein_coding
efnb2a	ENSDARG00000020164	protein_coding
drd3	ENSDARG00000032131	protein_coding
fgf16	ENSDARG00000042233	protein_coding
tradv18.0	ENSDARG00000099769	TR_V_gene
tdrkh	ENSDARG00000053474	protein_coding
si:dkeyp-75b4.10	ENSDARG00000079043	protein_coding
paip2b	ENSDARG00000008706	protein_coding
lrrc8c	ENSDARG00000099911	protein_coding
BX927385.2	ENSDARG00000092562	unprocessed_pseudogene
ggt1l2.1	ENSDARG00000075055	protein_coding
lmbrd1	ENSDARG00000104223	protein_coding
mrpl19	ENSDARG00000011885	protein_coding
itga3b	ENSDARG00000012824	protein_coding
ccdc88b	ENSDARG00000076189	protein_coding
si:ch211-165a10.5	ENSDARG00000111051	protein_coding
ap3m2	ENSDARG00000016128	protein_coding
